LAT,LON,YEAR,DOY,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M,PS,T2M_RANGE,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN
15.65761,32.54961,2013,103,0,12.01,35.76,18.38,26.82,96.27,17.38,37.83,26.73
15.65761,32.54961,2013,104,0,9.1,36.71,18.31,27.36,96.21,18.4,38.83,26.45
15.65761,32.54961,2013,105,0,8.92,38.21,19.78,28.82,96,18.43,37.39,26.19
15.65761,32.54961,2013,106,0,8.21,38.65,20.42,29.49,95.87,18.22,37.52,26.25
15.65761,32.54961,2013,107,0,8.23,39.1,20.46,29.87,95.83,18.64,37.58,25.99
15.65761,32.54961,2013,108,0,10.02,38.36,21.55,29.93,95.85,16.81,38.83,25.72
15.65761,32.54961,2013,109,0,12.82,39.8,21.9,30.81,95.9,17.89,39.05,25.99
15.65761,32.54961,2013,110,0,12.78,39.86,22.36,31.18,95.99,17.5,37.88,24.45
15.65761,32.54961,2013,111,0,12.63,39.13,23.37,31.12,95.97,15.76,37.5,25.68
15.65761,32.54961,2013,112,0,10.14,37.66,22.15,29.47,95.99,15.51,38.25,26.41
15.65761,32.54961,2013,113,0,11.58,38.39,21.08,29.58,96.05,17.31,39.13,26.32
15.65761,32.54961,2013,114,0,12.98,39.45,21.24,30.37,96.04,18.2,37.79,26.21
15.65761,32.54961,2013,115,0,12.32,39.45,21.83,30.67,95.94,17.62,37.79,26.38
15.65761,32.54961,2013,116,0,11.6,39.49,21.82,30.7,95.88,17.67,37.65,26.12
15.65761,32.54961,2013,117,0,13.27,40.17,22.93,31.48,95.85,17.23,39.09,25.97
15.65761,32.54961,2013,118,0,11.38,40.99,23.55,32.22,95.8,17.44,39.09,26.17
15.65761,32.54961,2013,119,0,12.81,41.47,24.26,32.81,95.83,17.21,38.32,26.06
15.65761,32.54961,2013,120,0,13.32,40.69,23.96,32.34,95.86,16.73,38.43,26.19
15.65761,32.54961,2013,121,0,11.5,40.36,23.25,31.89,95.78,17.1,37.7,26.57
15.65761,32.54961,2013,122,0,10,40.45,22.98,31.64,95.68,17.47,39.26,26.71
15.65761,32.54961,2013,123,0,7.5,40.57,21.87,31.01,95.71,18.7,38.79,26.59
15.65761,32.54961,2013,124,0,7.75,40.76,21.52,30.99,95.89,19.24,39.17,27.48
15.65761,32.54961,2013,125,0,6.34,40.69,20.61,30.56,95.94,20.08,38.38,27.59
15.65761,32.54961,2013,126,0,8.89,40.99,21.15,31.16,95.89,19.83,38.17,26.96
15.65761,32.54961,2013,127,0,9.73,41.15,22.28,31.62,95.87,18.87,38.87,26.98
15.65761,32.54961,2013,128,0,10.35,41.74,22.57,32.2,95.84,19.17,39,26.99
15.65761,32.54961,2013,129,0,8.89,42.35,23.69,33.1,95.84,18.66,38.76,26.04
15.65761,32.54961,2013,130,0,9.87,42.44,26.11,33.94,95.86,16.33,38.62,25.97
15.65761,32.54961,2013,131,0.01,15.07,42.54,24.94,34.01,95.88,17.6,37.8,25.63
15.65761,32.54961,2013,132,0.03,14.4,44.11,26.54,35.52,95.81,17.57,38.2,25.35
15.65761,32.54961,2013,133,0.09,15.7,41.79,26.87,33.99,96.01,14.92,39.17,25.86
15.65761,32.54961,2013,134,0.01,16.14,41.8,24.43,33.71,95.94,17.37,37.88,25.45
15.65761,32.54961,2013,135,0.02,13.11,41.63,29.91,34.81,95.89,11.73,38.83,24.92
15.65761,32.54961,2013,136,0,10.64,41.54,25.72,33.23,95.92,15.82,38.87,26.39
15.65761,32.54961,2013,137,0,11.1,41.41,23.85,32.59,95.93,17.56,37.87,26.59
15.65761,32.54961,2013,138,0,10.99,42.93,24.01,33.56,95.85,18.92,38.74,26.47
15.65761,32.54961,2013,139,0,8.49,43.4,24.89,34.14,95.7,18.51,39.17,26.62
15.65761,32.54961,2013,140,0,8.55,42.14,24.71,33.59,95.64,17.43,38.14,21.01
15.65761,32.54961,2013,141,0,11.83,42.37,24.94,33.82,95.68,17.43,38.63,23.44
15.65761,32.54961,2013,142,0,12.45,41.78,25.39,33.69,95.83,16.39,39.04,26.31
15.65761,32.54961,2013,143,0,10.78,43.19,25.57,34.62,95.82,17.62,38.13,26.17
15.65761,32.54961,2013,144,0.02,11.43,44.06,26.57,35.97,95.79,17.49,38.29,25.6
15.65761,32.54961,2013,145,0,19.49,41.51,28.57,35.03,95.79,12.94,39.22,25.11
15.65761,32.54961,2013,146,0.01,31.31,41.97,28.87,35.27,95.82,13.1,37.93,23.55
15.65761,32.54961,2013,147,0.07,27.74,43.06,29.04,36.02,95.78,14.03,39.05,25.22
15.65761,32.54961,2013,148,0,9.54,43,27,34.66,95.77,16,38.96,25.15
15.65761,32.54961,2013,149,0,8.61,43.22,24.64,33.83,95.69,18.57,38.7,26.78
15.65761,32.54961,2013,150,0,8.16,44.87,25.49,35.23,95.62,19.38,37.96,26.72
15.65761,32.54961,2013,151,0,17.29,44.02,26.69,35.7,95.65,17.33,39.18,26.59
15.65761,32.54961,2013,152,0,24.04,43.26,27.58,35.37,95.68,15.67,38.22,25.95
15.65761,32.54961,2013,153,0,29.01,42.61,28.54,35.53,95.76,14.07,38.41,25.23
15.65761,32.54961,2013,154,0,22.89,43.19,28.3,35.74,95.64,14.89,37.62,25.34
15.65761,32.54961,2013,155,0,18.52,44.11,26.49,36,95.54,17.63,37.58,25.35
15.65761,32.54961,2013,156,0,26.3,42.8,27.76,35.95,95.67,15.03,38.56,25.22
15.65761,32.54961,2013,157,0,34.22,41.34,29.35,35.35,95.93,11.99,37.68,23.4
15.65761,32.54961,2013,158,0,25.24,43.22,29.28,36.23,95.85,13.93,38.18,25.09
15.65761,32.54961,2013,159,0,18.89,43.05,27.1,35.74,95.68,15.95,37.72,25.01
15.65761,32.54961,2013,160,0,14.91,43.64,28.67,36.29,95.62,14.96,37.6,25.01
15.65761,32.54961,2013,161,0,17.5,43.1,27.66,35.5,95.67,15.44,37.48,25.6
15.65761,32.54961,2013,162,0,20.98,41.47,27.13,34.39,95.79,14.33,37.78,24.41
15.65761,32.54961,2013,163,0,12.77,41.63,26.59,34.19,95.81,15.04,38.59,20.43
15.65761,32.54961,2013,164,0,11.83,41.71,27.21,33.96,95.77,14.5,38,25.56
15.65761,32.54961,2013,165,0,15.39,42.01,25.09,33.81,95.76,16.91,38.17,25.64
15.65761,32.54961,2013,166,0,14.34,41.41,26.3,33.86,95.83,15.11,37.57,25.95
15.65761,32.54961,2013,167,0,13.81,40.69,26.29,33.26,95.89,14.39,38.43,26.34
15.65761,32.54961,2013,168,0,14.19,38.92,25.27,31.82,95.84,13.64,38.3,26.38
15.65761,32.54961,2013,169,0,16.67,39.13,23.37,31.45,95.72,15.76,38.96,25.34
15.65761,32.54961,2013,170,0,20.98,40.08,24.58,32.79,95.75,15.5,38.61,25.17
15.65761,32.54961,2013,171,0,34.04,38.66,27.44,33.11,95.96,11.21,37.72,22.36
15.65761,32.54961,2013,172,0,31.79,40.73,27.81,34.39,95.96,12.91,38.33,22.12
15.65761,32.54961,2013,173,0.18,33.63,40.01,27.41,34,95.93,12.6,38.32,17.69
15.65761,32.54961,2013,174,2.77,39.45,40.2,28.17,33.49,95.97,12.02,38.4,13.74
15.65761,32.54961,2013,175,0,37.53,39.64,26.98,33.49,96.03,12.67,37.96,22.96
15.65761,32.54961,2013,176,0,26.87,41.12,28.01,34.21,95.86,13.11,38.41,24.82
15.65761,32.54961,2013,177,0,12.82,41.79,24.78,33.42,95.76,17,38.32,25.8
15.65761,32.54961,2013,178,0,12.47,41.72,24.69,33.6,95.74,17.03,38.54,25.36
15.65761,32.54961,2013,179,0,12.09,42.12,25.66,34.23,95.7,16.46,38.64,24.59
15.65761,32.54961,2013,180,0,25,39.5,27.15,32.69,95.8,12.35,37.62,25.14
15.65761,32.54961,2013,181,0,13.36,41.5,25.68,33.54,95.83,15.82,39,25.33
15.65761,32.54961,2013,182,0,17.4,40.66,25.3,33.08,95.96,15.36,37.5,24.85
15.65761,32.54961,2013,183,0,14.63,40.81,25.86,33.15,95.86,14.95,38.14,25.68
15.65761,32.54961,2013,184,0,14.87,41.75,25.89,33.91,95.67,15.87,38.61,25.39
15.65761,32.54961,2013,185,0,18.77,40.81,25.61,33.55,95.8,15.2,38.55,25.37
15.65761,32.54961,2013,186,0,14.83,40.06,25.53,33.26,95.82,14.53,37.71,24.91
15.65761,32.54961,2013,187,0.01,13.63,38.83,26.67,32.71,95.82,12.17,38,24.29
15.65761,32.54961,2013,188,0,15.41,40.9,25.31,33.28,95.86,15.59,38.25,24.94
15.65761,32.54961,2013,189,0,12.97,41.67,25.36,33.76,95.91,16.3,38.73,25.76
15.65761,32.54961,2013,190,0,15.08,42.39,28.45,35.6,95.72,13.94,38.03,18.52
15.65761,32.54961,2013,191,0.07,16.36,42.28,30.24,35.99,95.54,12.04,38,23.47
15.65761,32.54961,2013,192,0.15,16.33,41.38,29.26,35.19,95.58,12.13,38,25.07
15.65761,32.54961,2013,193,0.44,20.34,41.14,27.08,34.03,95.78,14.06,38.12,23.46
15.65761,32.54961,2013,194,0,16.11,41.6,26.33,34.46,95.74,15.27,37.81,25.33
15.65761,32.54961,2013,195,0,19.71,40.67,27.16,33.98,95.74,13.51,38.64,23.92
15.65761,32.54961,2013,196,0.01,27.51,40.45,28.16,34.11,95.76,12.29,38.33,24.34
15.65761,32.54961,2013,197,0.08,38.87,36.31,27.9,31.89,96.02,8.4,37.57,22.03
15.65761,32.54961,2013,198,0.01,31.48,39.06,27.85,33.37,96,11.2,38.88,23.72
15.65761,32.54961,2013,199,0.01,26.37,40.58,27.25,33.75,95.85,13.33,38.25,24.44
15.65761,32.54961,2013,200,0,22.13,39.66,27.28,33.55,95.78,12.38,38.21,24.86
15.65761,32.54961,2013,201,0,17.11,41.32,27.49,34.55,95.65,13.82,37.4,24.45
15.65761,32.54961,2013,202,0,21.2,40.3,26.97,32.73,95.7,13.34,37.46,23.94
15.65761,32.54961,2013,203,0.33,25.9,40.23,25.94,33.46,95.58,14.29,38.5,24.39
15.65761,32.54961,2013,204,0.01,25.45,40.86,26.91,34.03,95.65,13.94,37.96,24.42
15.65761,32.54961,2013,205,0,27.07,41.27,27.56,34.68,95.87,13.71,39,24.92
15.65761,32.54961,2013,206,0,21.43,41.67,29.34,35.12,95.88,12.34,37.39,24.71
15.65761,32.54961,2013,207,0,26.51,40.05,28.14,33.88,95.84,11.9,37.71,24.38
15.65761,32.54961,2013,208,0.03,34.7,39.6,28.64,33.95,95.73,10.95,38.08,24.08
15.65761,32.54961,2013,209,0.5,48.61,36.08,26.08,30.58,96,10,38,21.91
15.65761,32.54961,2013,210,0.86,47.59,36.08,25.35,30.58,96.19,10.73,38.76,24.55
15.65761,32.54961,2013,211,0.08,41.25,37.75,25.21,31.75,96.08,12.55,37.79,20.04
15.65761,32.54961,2013,212,1.51,42.57,36.58,26.6,31.7,95.98,9.98,37.59,22.44
15.65761,32.54961,2013,213,12.55,65.16,30.01,24.79,27.54,96.15,5.22,38.54,21.91
15.65761,32.54961,2013,214,4.12,71.84,28.7,23.38,25.8,96.21,5.32,37.84,15.28
15.65761,32.54961,2013,215,8.33,68.98,30.37,23.24,26.15,96.16,7.13,37.83,23.1
15.65761,32.54961,2013,216,1.13,60.11,32.67,22.9,27.6,96.11,9.77,37.69,18.93
15.65761,32.54961,2013,217,1,67.05,30.47,23.42,26.62,96.07,7.05,37.77,20.55
15.65761,32.54961,2013,218,1.11,69.18,29.34,23.8,26.34,96.04,5.54,37.88,19.66
15.65761,32.54961,2013,219,0.32,67.39,29.47,23.37,26.46,96.05,6.1,37.6,21.01
15.65761,32.54961,2013,220,0.25,51.49,36.02,23.1,30.07,95.97,12.92,38.7,23.66
15.65761,32.54961,2013,221,0.79,46.58,37.77,26.01,31.83,95.82,11.76,38.09,24.07
15.65761,32.54961,2013,222,0.14,71.29,30.96,25.33,27.92,95.92,5.63,38.27,22.67
15.65761,32.54961,2013,223,0.23,56.56,34.48,25.23,29.37,95.96,9.25,38.1,24.2
15.65761,32.54961,2013,224,0.58,53.68,35.77,25.29,30.29,95.97,10.49,37.71,18.43
15.65761,32.54961,2013,225,2.45,60.17,33.24,26.06,28.86,95.81,7.18,38.16,20.11
15.65761,32.54961,2013,226,1.19,68.42,30.19,24.15,26.81,95.9,6.04,38.44,22.13
15.65761,32.54961,2013,227,1.72,67.76,30.18,24.03,26.68,95.96,6.15,37.87,11.64
15.65761,32.54961,2013,228,1.65,64.26,32.84,24.45,28.08,95.92,8.39,38.17,21.43
15.65761,32.54961,2013,229,1.12,51.7,36.44,23.27,29.71,95.88,13.17,38.41,24.11
15.65761,32.54961,2013,230,0.84,37.95,39.32,23.67,31.5,95.76,15.65,37.43,24.43
15.65761,32.54961,2013,231,1.29,31.14,39.88,25.13,31.9,95.6,14.75,37.73,24.48
15.65761,32.54961,2013,232,2.4,51.02,35.42,25.05,29.6,95.8,10.37,37.52,22.27
15.65761,32.54961,2013,233,0.9,56.33,34.64,24.03,28.92,95.94,10.61,37.73,23.94
15.65761,32.54961,2013,234,2.35,54.43,36.33,24.7,30.26,95.88,11.63,38.17,22.59
15.65761,32.54961,2013,235,0.76,69.72,29.66,24.81,27.1,96.13,4.84,37.72,7.26
15.65761,32.54961,2013,236,0.4,54.6,33.95,23.1,28.29,96.16,10.85,37,23.82
15.65761,32.54961,2013,237,0.29,42.11,37.21,24.25,30.31,95.94,12.96,-99,-99
15.65761,32.54961,2013,238,0.46,51.71,36.03,24.67,30.17,95.95,11.35,37.59,18.85
15.65761,32.54961,2013,239,0.46,56.58,34.26,25.15,29.2,96.02,9.1,37.2,22.98
15.65761,32.54961,2013,240,0.57,41.32,38.43,24.49,31.38,95.96,13.94,36.78,23.66
15.65761,32.54961,2013,241,2.14,36.51,39.59,24.49,31.74,95.91,15.1,36.68,24.17
15.65761,32.54961,2013,242,1.21,50.45,37.03,25.41,30.83,95.94,11.62,38.04,21.98
15.65761,32.54961,2013,243,0.69,48.09,35.52,25.62,30.04,95.94,9.9,36.97,20.85
15.65761,32.54961,2013,244,3.45,37.61,39.04,24.19,31.47,95.85,14.85,37.57,24.32
15.65761,32.54961,2013,245,2.27,41.3,38.44,24.48,30.88,95.89,13.95,37.55,21.69
15.65761,32.54961,2013,246,1.15,55.57,31.73,24.39,27.97,96.08,7.35,37.09,19.76
15.65761,32.54961,2013,247,2.19,44.64,38.22,23.24,30.51,96,14.98,37.76,24.21
15.65761,32.54961,2013,248,3.52,49.11,35.06,23.9,28.37,95.93,11.16,37.86,23.91
15.65761,32.54961,2013,249,4.11,47.2,35.66,22.21,28.14,95.95,13.45,37.4,19.53
15.65761,32.54961,2013,250,2.3,53.6,35.22,23.1,28.99,96.16,12.13,37.18,23.78
15.65761,32.54961,2013,251,0.07,49.17,36.97,23.92,30.37,96.04,13.05,36.54,17.88
15.65761,32.54961,2013,252,0.23,48.07,37.16,24.88,30.86,95.9,12.28,36.61,23.59
15.65761,32.54961,2013,253,0.58,56.61,33.33,25.45,29.02,96.04,7.88,36.29,20.56
15.65761,32.54961,2013,254,0.18,42.29,38.44,24.98,31.5,95.93,13.46,37.14,23.82
15.65761,32.54961,2013,255,0.4,38.08,39.56,26.32,32.05,95.8,13.24,37.23,23.88
15.65761,32.54961,2013,256,0.11,43.38,38.5,25.04,31.29,95.89,13.46,35.96,23.62
15.65761,32.54961,2013,257,0.12,46.72,38.73,24.71,31.46,96.05,14.02,35.91,23.73
15.65761,32.54961,2013,258,0.19,38.39,39.7,26.23,32.67,95.91,13.46,36.62,23.24
15.65761,32.54961,2013,259,0.09,47.99,38.89,27.01,32.32,95.85,11.88,36.27,21.73
15.65761,32.54961,2013,260,0.15,40.04,40.1,26.81,33.04,95.86,13.29,36.86,23.54
15.65761,32.54961,2013,261,1.34,37.32,40.67,26.8,33.11,95.8,13.86,36.23,23.48
15.65761,32.54961,2013,262,0.45,40.09,40.49,26.23,32.89,95.77,14.26,36.05,23.71
15.65761,32.54961,2013,263,0.01,42.79,39.85,26.65,32.89,95.9,13.2,35.96,23.29
15.65761,32.54961,2013,264,0.53,38.56,41.19,26.46,33.71,95.9,14.73,36.33,23.51
15.65761,32.54961,2013,265,0.46,38.1,41.5,26.43,33.96,95.81,15.07,35.67,23.64
15.65761,32.54961,2013,266,0.17,28.25,41.11,27.46,33.76,95.82,13.65,35.91,23.67
15.65761,32.54961,2013,267,0.09,23.91,40.16,25.74,33.07,95.85,14.42,35.63,22.12
15.65761,32.54961,2013,268,0.03,42.41,40.08,25.69,32.83,96.01,14.39,36.22,22.87
15.65761,32.54961,2013,269,0.87,29.78,40.74,27.84,34.03,96.06,12.91,35.55,23.31
15.65761,32.54961,2013,270,0.01,19.27,39.59,25.05,32.12,95.98,14.54,35.89,21.48
15.65761,32.54961,2013,271,0.08,18.55,40.22,23.57,32.01,95.95,16.65,35.68,23.6
15.65761,32.54961,2013,272,0,19.94,41.33,24.58,32.79,95.89,16.75,35.77,23.42
15.65761,32.54961,2013,273,0.01,20.11,41.26,24.72,33.05,95.85,16.54,35.36,23.15
15.65761,32.54961,2013,274,0,17.16,40.55,25.14,32.52,95.88,15.42,34.48,24.23
15.65761,32.54961,2013,275,0.02,22.49,37.38,23.7,30.54,95.95,13.67,35.48,23.01
15.65761,32.54961,2013,276,0,16.79,40.61,24.12,32.58,95.9,16.49,35.22,23.9
15.65761,32.54961,2013,277,0,22.86,41.29,25.15,33.46,95.9,16.14,34.18,23.68
15.65761,32.54961,2013,278,0.01,30.59,40.15,25.89,33.53,95.86,14.26,35.09,23.49
15.65761,32.54961,2013,279,0.01,20.5,39.84,26.22,32.51,95.94,13.62,34.3,23.46
15.65761,32.54961,2013,280,0,18.44,39.03,23.88,30.89,96.06,15.15,34.74,23.5
15.65761,32.54961,2013,281,0,20.11,39.34,23.67,31.2,96.02,15.67,34.95,23.22
15.65761,32.54961,2013,282,0.08,31.66,39.19,25.49,32.56,96,13.7,34.18,22.93
15.65761,32.54961,2013,283,0.05,39.61,37.09,26.23,31.66,96.13,10.86,34.04,22.37
15.65761,32.54961,2013,284,0.06,29.15,39.52,25.55,32.16,96.12,13.98,33.45,23.17
15.65761,32.54961,2013,285,0.06,30.29,39.94,25.58,32.68,96.02,14.37,33.7,22.79
15.65761,32.54961,2013,286,0.01,27.69,39.81,24.65,32.31,95.99,15.16,34.13,22.64
15.65761,32.54961,2013,287,0,22.09,39.39,24.69,31.6,96.12,14.69,33.39,22.87
15.65761,32.54961,2013,288,0,15.85,38.54,22.47,30.21,96.2,16.07,33,23.18
15.65761,32.54961,2013,289,0,14.58,38.13,21.55,29.48,96.12,16.58,33.04,23.35
15.65761,32.54961,2013,290,0,14.83,37.77,21.49,29.22,96.06,16.28,33.61,23.27
15.65761,32.54961,2013,291,0,14.6,38.4,21.16,29.5,96.12,17.24,32.78,23.05
15.65761,32.54961,2013,292,0,16.35,40.28,21.83,31.16,96.03,18.45,32.5,22.65
15.65761,32.54961,2013,293,0,24.31,40.47,24.13,32.05,95.91,16.34,32.91,22.55
15.65761,32.54961,2013,294,0,25.74,40.07,24.99,31.96,95.84,15.08,32.57,22.4
15.65761,32.54961,2013,295,0,21.59,39.97,23.78,31.48,95.81,16.19,32.13,22.6
15.65761,32.54961,2013,296,0,17,39.78,23.77,31.42,95.89,16,32.78,22.73
15.65761,32.54961,2013,297,0.16,23.21,40.04,24.29,31.94,95.87,15.74,32.78,22.73
15.65761,32.54961,2013,298,0.08,21.94,39.8,23.04,31.41,95.91,16.76,32.87,21.68
15.65761,32.54961,2013,299,0.03,25.61,38.87,25.33,31.86,95.94,13.54,-99,-99
15.65761,32.54961,2013,300,0.01,18.39,38.97,24.47,31.2,96.01,14.5,32.27,21.62
15.65761,32.54961,2013,301,0,14.04,37.07,23.29,29.34,96.16,13.79,32.48,21.8
15.65761,32.54961,2013,302,0,13.41,34.75,20.61,26.9,96.19,14.15,32.09,22.14
15.65761,32.54961,2013,303,0,16.06,34.21,18.56,25.87,96.21,15.65,31.58,22.11
15.65761,32.54961,2013,304,0,16.75,34.26,18.62,25.8,96.23,15.65,31.91,21.81
15.65761,32.54961,2013,305,0,16.15,34.14,17.89,25.47,96.2,16.25,32.09,22.33
15.65761,32.54961,2013,306,0,16.18,36.59,18.5,27.2,96.05,18.09,31.55,22.25
15.65761,32.54961,2013,307,0,26.83,37.69,20.44,28.96,95.96,17.25,30.78,21.8
15.65761,32.54961,2013,308,0,33.23,38.13,22.82,30.15,96.04,15.32,30.7,21.4
15.65761,32.54961,2013,309,0,27.54,39.27,23.51,30.86,96.08,15.76,30.52,21.28
15.65761,32.54961,2013,310,0,30.2,39.52,24.13,31.3,96.01,15.39,31.48,20.94
15.65761,32.54961,2013,311,0.01,25.84,39.38,23.51,30.88,95.93,15.87,30.7,21.19
15.65761,32.54961,2013,312,0,17.79,37.69,23.22,29.68,95.96,14.47,30.79,19.31
15.65761,32.54961,2013,313,0,23.15,33.98,20.29,26.46,96.11,13.7,30,21.4
15.65761,32.54961,2013,314,0,26.17,33.2,18.2,25.07,96.18,15,30.96,21.47
15.65761,32.54961,2013,315,0,22.73,33.09,17.21,24.63,96.2,15.88,30.82,21.53
15.65761,32.54961,2013,316,0,18.52,34.41,17.19,25.11,96.17,17.22,30.61,21.49
15.65761,32.54961,2013,317,0,18.53,35.51,17.02,25.58,96.1,18.49,29.58,21.62
15.65761,32.54961,2013,318,0,20.11,36.21,17.25,26.08,95.99,18.96,30.52,21.59
15.65761,32.54961,2013,319,0,23.24,36.54,18.53,26.82,95.97,18.01,29.67,21.19
15.65761,32.54961,2013,320,0,24.15,35.62,19.4,26.74,96.11,16.23,30.17,21.05
15.65761,32.54961,2013,321,0,15.74,34.63,17.55,25.3,96.13,17.08,29.46,20.94
15.65761,32.54961,2013,322,0,18.95,32.02,15.99,23.3,96.15,16.03,29.58,21.28
15.65761,32.54961,2013,323,0,23.02,30.67,15.5,22.3,96.27,15.17,29.62,20.95
15.65761,32.54961,2013,324,0,23,31.6,14.93,22.53,96.24,16.67,28.83,21.15
15.65761,32.54961,2013,325,0,27.68,33.11,15.47,23.69,96.05,17.64,28.92,20.54
15.65761,32.54961,2013,326,0,24.04,34.57,17,25.09,96.06,17.58,29.61,20.52
15.65761,32.54961,2013,327,0,24.71,35.09,17.85,25.71,96.08,17.24,28.92,20.49
15.65761,32.54961,2013,328,0,26.53,36.32,18.65,26.75,96.05,17.67,28.83,20.54
15.65761,32.54961,2013,329,0,29.85,36.94,19.54,27.68,95.96,17.4,28.91,20.12
15.65761,32.54961,2013,330,0,30.23,37.82,20.66,28.63,95.93,17.16,28.96,20.04
15.65761,32.54961,2013,331,0,29.35,37.66,21.15,28.62,96.11,16.51,28.91,20.02
15.65761,32.54961,2013,332,0,29.59,37.17,20.94,28.21,96.12,16.23,29.04,19.99
15.65761,32.54961,2013,333,0,31.17,37.14,20.74,28.16,95.95,16.4,28.5,20.04
15.65761,32.54961,2013,334,0,25.56,37.7,20.41,28.33,95.97,17.29,29.17,20.01
15.65761,32.54961,2013,335,0,23.73,38.05,20.62,28.6,96.11,17.42,28.58,20.13
15.65761,32.54961,2013,336,0,25.66,37.21,20.68,28.21,96.16,16.53,28,20.2
15.65761,32.54961,2013,337,0,24.39,37.38,20.32,27.98,96.04,17.07,28.74,20.12
15.65761,32.54961,2013,338,0,24.04,36.45,19.55,27.17,96.05,16.9,28.54,20.11
15.65761,32.54961,2013,339,0,17.07,35.75,18.67,26.37,96.06,17.08,28.57,20.37
15.65761,32.54961,2013,340,0,19.97,35.87,18.36,26.38,96.04,17.51,27.7,20.32
15.65761,32.54961,2013,341,0,30.95,36.33,19.47,26.78,96.11,16.85,28.35,20.01
15.65761,32.54961,2013,342,0,30.83,35.52,18.77,26.31,96.24,16.75,27.71,19.89
15.65761,32.54961,2013,343,0,29.75,33.68,18.59,25.66,96.33,15.09,28.48,19.85
15.65761,32.54961,2013,344,0,32.21,31.92,18.38,24.28,96.28,13.54,27.92,19.76
15.65761,32.54961,2013,345,0,21.41,29.7,15.47,21.67,96.32,14.23,27.5,20.15
15.65761,32.54961,2013,346,0,23.23,26.46,12.4,18.77,96.47,14.06,28.12,20.3
15.65761,32.54961,2013,347,0,26.61,22.87,10.7,16.18,96.88,12.17,27.52,18.98
15.65761,32.54961,2013,348,0,24.65,24.3,9.78,16.22,97,14.52,28.12,19.63
15.65761,32.54961,2013,349,0,27.03,24.91,9.55,16.41,96.92,15.36,27.75,20.21
15.65761,32.54961,2013,350,0,31.59,25.45,8.88,16.38,96.79,16.57,27.64,20.14
15.65761,32.54961,2013,351,0,26.23,25.85,9.14,16.75,96.67,16.71,27.84,19.85
15.65761,32.54961,2013,352,0,20.91,25.78,8.73,16.56,96.55,17.05,27.72,19.9
15.65761,32.54961,2013,353,0,18.14,27.29,10.08,17.84,96.52,17.21,27.71,19.71
15.65761,32.54961,2013,354,0,36.57,30.18,11.16,20.2,96.46,19.02,28.17,19.2
15.65761,32.54961,2013,355,0,41.1,32.92,15.38,23.33,96.38,17.54,27.91,19.17
15.65761,32.54961,2013,356,0,41.7,32.81,16.17,23.73,96.28,16.64,27.96,19.32
15.65761,32.54961,2013,357,0,43.08,32.04,18.59,24.26,96.29,13.45,28.39,19.32
15.65761,32.54961,2013,358,0,32.59,32.85,16.11,23.73,96.33,16.74,28.25,19.66
15.65761,32.54961,2013,359,0,33.42,32.87,15.43,23.66,96.36,17.43,27.42,19.62
15.65761,32.54961,2013,360,0,38.46,33.32,16.25,24.15,96.33,17.07,27.88,19.6
15.65761,32.54961,2013,361,0,36.18,34.53,17.32,25.03,96.34,17.2,28,19.7
15.65761,32.54961,2013,362,0,31.36,34.56,17.91,25.44,96.34,16.64,28.22,19.64
15.65761,32.54961,2013,363,0,20,32.77,17.01,23.71,96.34,15.76,27.42,19.82
15.65761,32.54961,2013,364,0,18.08,27.92,12.67,19.2,96.46,15.25,27.64,20.33
15.65761,32.54961,2013,365,0,19.23,27.38,9.88,17.73,96.47,17.49,27.83,20.63
15.65761,32.54961,2014,1,0,21.68,29.77,10.69,19.33,96.4,19.09,28.25,20.47
15.65761,32.54961,2014,2,0,24.54,30.57,12.34,20.56,96.39,18.23,27.72,20.1
15.65761,32.54961,2014,3,0,28.61,31.09,12.92,21.25,96.39,18.18,28.46,20.03
15.65761,32.54961,2014,4,0,27.97,29.42,13.74,20.92,96.38,15.67,28.7,19.77
15.65761,32.54961,2014,5,0,26.98,26.89,12.84,19.19,96.52,14.06,27.92,19.58
15.65761,32.54961,2014,6,0,29.47,26.44,10.9,17.97,96.48,15.54,28.78,20.25
15.65761,32.54961,2014,7,0,21.53,27.55,10.03,18.15,96.34,17.52,28.65,20.49
15.65761,32.54961,2014,8,0,25.68,28.8,11,19.37,96.34,17.8,28.87,20.18
15.65761,32.54961,2014,9,0,22.82,27.68,13.82,20.03,96.47,13.87,28.83,19.74
15.65761,32.54961,2014,10,0,24.75,25.3,12.17,18.1,96.68,13.13,28.62,19.72
15.65761,32.54961,2014,11,0,23.65,25.96,10.85,17.47,96.77,15.1,28.75,20.31
15.65761,32.54961,2014,12,0,31.69,27.53,9.27,17.84,96.74,18.26,28.92,20.18
15.65761,32.54961,2014,13,0,31.54,29.12,10.71,19.22,96.53,18.41,29.25,20.65
15.65761,32.54961,2014,14,0,19.98,30.06,11.64,19.94,96.38,18.42,28.41,21
15.65761,32.54961,2014,15,0,20.72,31.47,11.51,20.56,96.44,19.96,29.04,20.64
15.65761,32.54961,2014,16,0,20.92,33.71,13.44,22.79,96.46,20.27,28.92,20.95
15.65761,32.54961,2014,17,0,21.93,32.88,14.11,22.87,96.48,18.78,29.25,21.15
15.65761,32.54961,2014,18,0,15.12,31.5,13.87,21.63,96.45,17.63,29.88,21.66
